post_type,post_id,parent_id,owner_user_id,owner_display_name,score,body_text,,,,
comment_on_answer,1300774,389850,160917.0,D.W.,0,2023-06-06 16:42:54,"@Trilarion, yes, it's certainly possible!",,,
comment_on_answer,1302647,389850,212479.0,goldilocks,3,2023-06-13 15:06:07,"Isn't this then about the right/imperative to delete content not because it is incorrect, inappropriate, offensive, or plagarized, but simply because you don't like the idea of AI doing a task you think only live people should do?  It looks to me like the debate has been obfuscated because that is a more tenuous position than debating whether or not AI detection tools work, which implies that if it could be proven then everyone would be copacetic about weeding out the evil AIs amongst us.",,,
comment_on_answer,1302822,389850,160917.0,D.W.,3,2023-06-14 06:59:28,"@goldilocks, No, that is not what this is about.  The rationale has been well explained in other locations, and I can't put it any better than it has been explained there, e.g., stackoverflow.com/help/gpt-policy, meta.stackoverflow.com/q/421831/781723, meta.stackexchange.com/q/389811/160917, meta.stackexchange.com/q/384922/160917",,,
answer,389849,389834,205798.0,S&#233;bastien Renauld,135,2023-06-05 21:06:34,"We ran an analysis and the ChatGPT detection tools have an alarmingly high rate of false positives, which is correlated to a dramatic upswing in suspensions of users with little or no prior content contributions. People with original questions and answers were summarily suspended from participating on the platform. We stand by our decision to require that moderators stop using that tool. We will note that it appears to be very rare, however, for mods to use ONLY the ChatGPT detection tool, and frequently their own analyses were in use as well. We will continue to look for other, more reasonable tools and are committed to rapid testing of those tools and any suggested heuristic indicators.

So, share the data. You obviously have it, and you obviously have it tagged, if you've gone through impact analysis on it. What are you waiting for?
At this point, it's the third time that I've heard in a week that there's an ""unacceptably high false positive rate"" without ever hearing:

What the rate was before ChatGPT went mainstream
What the rate is today
How you know that these suspensions were made by using a tool
Standard statistics values (r2, etc.) to assess correlation

So far, there's been a lot of ""moderators bad"" and very little quantitative data for mods to even consider or try to see your side. You've provided unquantifiable, unqualified hearsay, which, if I'm not mistaken, is in breach of your own Code of Conduct.
Like, I don't want to be mean or anything, but the intended reaction to this repeated exposure to unsubstantiated statements that aren't even remotely verifiable has a name: Illusory truth effect",,,
comment_on_answer,1300571,389849,152515.0,doppelgreener,25,2023-06-05 21:08:46,The accuracy is even beside the point: the moderators haven't been relying on them at all.,,,
comment_on_answer,1300572,389849,205798.0,S&#233;bastien Renauld,4,2023-06-05 21:09:30,"@doppelgreener I know, but the claim was made. SE, through Philippe, said that they went and actually did enough in-depth analysis to figure out that there is a correlation - so they have this value at hand.",,,
comment_on_answer,1300578,389849,256777.0,Stephan Kolassa,48,2023-06-05 21:26:32,"Now, if we just had a site full of statistics experts that might be able to assist in the analysis of such a dataset, because, y'know, analysis of data with iffy provenance (like ChatGPT users trying to camouflage what they are doing) is not exactly trivial...",,,
comment_on_answer,1300740,389849,63550.0,This_is_NOT_a_forum,0,2023-06-06 14:22:31,What is that r^2 thing? Coefficient of determination? Pearson correlation coefficient?,,,
comment_on_answer,1300920,389849,341383.0,Daniel R. Collins,1,2023-06-07 00:01:32,@This_is_NOT_a_forum: Isn't the latter just r?,,,
comment_on_answer,1300930,389849,212647.0,user1937198,3,2023-06-07 02:37:47,@StephanKolassa Or indeed a site full of experts in data analysis and machine learning,,,
comment_on_answer,1302376,389849,163632.0,WGroleau,0,2023-06-12 13:54:39,"""How you know that these suspensions were made by using a tool"" — and how they ""know"" that those suspended were false positives from the tool.",,,
answer,389878,389834,273494.0,ColleenV,109,2023-06-06 15:57:16,"I came across the news of the strike on a different site, and I thought I could resist pointing out that the company is making exactly the same mistakes it made in 2019, but I can't. I'm probably wasting my breath, because I tried to make these points in 2019 when I was a mod. Maybe repeating them will help.

Stop making official policy statements off the cuff in the Teacher's Lounge. That chat room should be for mods to get support from each other and the company, not for official company policy setting. Not every moderator participates in that chat room and chat messages are inherently a terrible channel for official announcements.

The company should make it clear that participating in chat is optional, and that mods who don't will still be included when discussing and distributing official company policy.

Stop making unsupported assertions disparaging volunteer moderators in the press. Surely you can talk about what you believe is good for the future of the company without throwing the volunteers who made Stack Exchange the success it is today under the bus.

The data behind the assertions that new users were being unfairly suspended by moderators should be made public, or the assertion should be retracted and apologized for.

Do not unfeature posts on site metas. It doesn't help contain or stabilize the situation; It just makes people angrier and more frustrated.

There should be a process that's followed prior to staff reversing the actions of site moderators and the first step should be a conversation with the moderators.

Stop treating volunteer moderators like they work for the company. Site moderators are elected representatives of their communities, not extra labor that can be directed to achieve the company's goals. They know what their communities need to stay healthy, and rightly prioritize that.

The company should not be dictating policies intended to prevent moderators from using their judgment to do what is best for their communities. Either the mods can be trusted or they can't. If the company can't persuade the experts that a course of action is good for their community, maybe it's a bad idea.
A few parting thoughts
The company does not act like they value the expertise and dedication of the volunteer moderators as a whole. Individual staff may be friendly with individual moderators, but that does not translate into the company including the community and their elected moderators as partners in business decisions that impact them. Many of the veteran moderators are as (if not more) invested in the success of Stack Exchange as the shareholders and management.
Maybe moderators should join together in a formal independent organization that can speak with one voice to the company for its members. That might make it easier for the company to hear their advice on various policy decisions before things escalate.",,,
comment_on_answer,1300937,389878,275243.0,Kevin,15,2023-06-07 03:33:38,IMHO any mod who does not regularly participate in the TL should simply continue to adhere to the public version of the policy as if the non-public version does not exist. Let the company explain why this is problematic.,,,
comment_on_answer,1300987,389878,153008.0,Cody Gray,6,2023-06-07 10:06:29,"The official (private) announcement is on the Moderator Team (an instance of the ""Stack Overflow for Teams"" product, with access restricted to staff and diamond moderators), not in chat. There have been many official policy statements made off the cuff in TL, but this main one is documented on the Mod Team. It is, of course, unclear whether participation in the Mod Team is a requirement for moderators, just as it remains unclear whether participation in chat is a requirement. Then again, those of us who are involved aren't interested in rules-lawyering this. We just want to be reasonable.",,,
comment_on_answer,1300992,389878,273494.0,ColleenV,1,2023-06-07 10:23:15,"@CodyGray-onstrike Thanks for the correction. I’m not sure which post led me to believe it was the Teacher’s Lounge again. The Mod Team is a fine place for policy discussion because you don’t have to be in the Eastern time zone to have a chance to be involved in the discussion, and if you aren’t a native English speaker, you can read at your own pace. Chat is for hanging out and getting immediate help with something.",,,
comment_on_answer,1301063,389878,161792.0,msh210,1,2023-06-07 16:45:31,"""Stack Exchange, Inc. agrees that it will: … Get your explicit written permission before commenting to any media (including media outlets controlled by Stack Exchange Inc.) or independent reporters about you or your moderator actions as per our Press Policy.""",,,
comment_on_answer,1301075,389878,273494.0,ColleenV,1,2023-06-07 18:44:37,"@msh210 Moderators can not sue for defamation if they are smeared as a group. That agreement is for individuals. And saying a group is in general incompetent doesn't really rise to that level regardless. It's just disrespectful and indicates that there's either a serious disconnect between reality and someone's perception of it, or someone thought blaming mods for the company's failure to manage the situation was going to be the easy way out.",,,
comment_on_answer,1301108,389878,161792.0,msh210,0,2023-06-07 20:45:04,"@ColleenV suing for defamation has nothing to do with the moderator agreement: I mean, one could sue for defamation even if the agreement didn't exist. The agreement goes beyond that and says SE will… well, no point in quoting it again. It's in my previous comment. I don't see anything in that clause about such newsmongering being disallowed only if names are mentioned.",,,
comment_on_answer,1301184,389878,273494.0,ColleenV,1,2023-06-08 01:28:10,"@msh210 The reason that clause exists is because SE was getting sued/taken to arbitration. Regardless, the press policy has no indication of what recourse moderators have if it is violated. You’ll have to go through the arbitration process to find out I suppose. Since I’m no longer that active here, I have not been keeping up with changes to the legalese.It says… clear directives in place to not speak about individual Stack Exchange/Overflow network moderators or users without the express written permission of the user.",,,
comment_on_answer,1305108,389878,307622.0,Wildcard,0,2023-06-25 16:26:29,"@Kevin why limit this to mods who haven't been regularly active in TL?  Seems to me that ALL mods should simply follow the publicly stated policy, and ignore any secret policies to the contrary.",,,
answer,389851,389834,1438.0,Jon Ericson,74,2023-06-05 21:48:07,"Apparently people have been upvoting spam. I don't know if this is an isolated thing or a coordinated effort, but it's not at all helpful. Indeed, I'd suggest that CMs consider warning and (if not heeded) suspending people who upvote obvious spam. It's functionally the same as a voting ring after all. Personally I find that behavior counter-productive to the reasons I signed the letter.
I got to thinking about voting rings because they present similar problems to detecting machine-generated content. It's less of a binary switch and more of a Bayesian inference. My memory might be fuzzy, but here's how voting ring investigations typically went down:

A user would flag posts that seem to be getting more upvotes than expected.
A moderator would see that flag and look into the situation using moderator tools built into the site. They'd also bring experience and past history into their judgements.
If the moderator thought it worth more investigation, they'd contact a CM to (potentially) invalidate votes.
We'd use a variety of tools and techniques passed on from one CM to another (thanks Shog and Tim!) to make a final determination.
If, in our judgment, voting fraud had taken place, we'd invalidate some votes and message the users we suspected of being in the ring.
The users would deny that they'd done what we said they did.

Each step would increase or decrease confidence that voting fraud had happened. For instance, an overly-aggressive flagger might decrease our estimate of the odds because they cry wolf so often. In my experience, moderators usually identified voting rings accurately, so when they brought one to my attention, it raised my estimate considerably. Some of the tools were extremely reliable and others weren't worth listening to most of the time. You learned to make these evaluations only through experience.
I remember one time we'd caught a pair of users dead-to-rights. One of the users (we'll call them A) said they had no idea what had happened. The other user (B) confessed that they were married to A, saw that A's posts were getting downvoted and upvoted all of A's posts to help them feel better. Now. That's a textbook voting ring, but I wanted to give that couple a hug and let them off the hook. We invalidated the votes anyway and told B to maybe try something else to cheer up A.
We'd also see things like two experts in a specific technology upvoting each other's posts. If we just used the voting fraud tools, we'd be compelled to suspend them. Another time we applied one of our tools to employees voting on Meta and found that the voting ring was coming from inside the house! Since we didn't just blindly do what the voting fraud tools recommended, it was an inside joke rather than a soul-searching investigation. Context matters so much!

We ran an analysis and the ChatGPT detection tools have an alarmingly high rate of false positives, which is correlated to a dramatic upswing in suspensions of users with little or no prior content contributions. People with original questions and answers were summarily suspended from participating on the platform.

One of the things that has made this issue go from 0 to 100 in a week is that we haven't seen any details of this analysis. Like the vote fraud tools I just mentioned, false positives are not surprising if used in an inappropriate context. In my experimentation with GPT and GPT detectors, I found that my own original writing could be flagged as likely machine generated. So that's not news.
What would be news is if we could see evidence of moderators blindly using GPT detectors without other signals to make their decisions. That sort of behavior is not unheard of, but its rare on Stack Exchange sites. Moderators here tend to be extremely diligent. Given the volume of flags, mistakes are inevitable, but most moderators are quick to own up to them when confronted. That's one of my priors that makes me suspicious of the analysis even before it's made public.
The final sentence about ""original questions and answers"" also raises red flags for me. I guess what bugs me is that if your standard is ""original"" you can't go far wrong with machine-generated content. How many times have you searched for something (recipes are particular offenders), found a promising page and then scroll (and scroll) until you find the actual information you need? (I get it! You spent a summer in Tuscany and that's how you know so much about spaghetti carbonara.) Since it's so easy to generate reams and reams of verbiage using ChatGPT, ""original"" seems to skew the playing field away from (most) humans.
I don't know if this is intentional, but the most recent CEO blog post (CEO Update: Paving the road forward with AI and community at the center) seems to argue that people in the community serve AI rather than the other way around:

Our community has given us feedback through the evolution of this tool, and their feedback is critical to how it scales. As the AI landscape continues to evolve, the need for communities that can nurture, inform, and challenge these technologies becomes paramount. These platforms will not only offer the necessary guidance to refine AI algorithms and models but also serve as a space for healthy debate and exchange of ideas, fostering the spirit of innovation and pushing the boundaries of what AI can accomplish.

The words are fine, but in the context of disagreement between moderators and the company about how to moderate machine-generated content, it sounds dismissive. It's as if the company believe it would be making great strides in technological development if only those pesky humans would get on board. Or maybe I'm being unfair and this is just an ""AI meets community"" pitch. (I suppose I'm not the audience for the CEO's blog, though.)
I agree that one value of communities is improving a product. But that doesn't happen if the community isn't free to reject the product or wait until it's reached some level of maturity. When the community signals that ""original"" content isn't enough, it doesn't do the product any good to ignore that signal. Because with few exceptions, the people who curate content on Stack Overflow also consume it.",,,
comment_on_answer,1300595,389851,186281.0,Andy,9,2023-06-05 23:17:03,"I have been traveling most of the day so haven't been paying attention to spam today, but unfortunately up votes to spam aren't entirely uncommon. They usually just get removed fast enough via flags that it doesn't matter.",,,
comment_on_answer,1300601,389851,1438.0,Jon Ericson,0,2023-06-05 23:53:48,"@Andy: That, unfortunately, isn't surprising. It is hard to determine whether voters are confused, malicious or just random. (I don't have first-hand knowledge either.)",,,
comment_on_answer,1300614,389851,275243.0,Kevin,2,2023-06-06 01:25:06,"I would tend to imagine that the spammers who care are also operating voting rings, or will soon be doing so, because now they know that 90% of the network's anti-spam tech (SmokeDetector etc.) is offline. Who's going to  stop them?",,,
comment_on_answer,1300636,389851,169312.0,tripleee,0,2023-06-06 04:59:52,"Please let's not overload ""spam"" to deviate from the strict definition we use on the site itself; unsolicited promotion (of products, services, religious beliefs, mathematical ""proofs"", conspiracy theories, etc etc)",,,
comment_on_answer,1300734,389851,63550.0,This_is_NOT_a_forum,1,2023-06-06 14:11:42,@tripleee: What word should be used instead (not a rhetorical question)?,,,
comment_on_answer,1300739,389851,169312.0,tripleee,2,2023-06-06 14:21:03,"@This_is_NOT_a_forum I guess Jon means ""AI-generated content"" in this instance. More generally, content which is disruptive can be trolling, rude, abusive, off-topic, or just annoying for other reasons. Perhaps I would suggest ""disruptive content"" as a collective term for all of these phenomena, but it's also possible that Jon means something else here.",,,
comment_on_answer,1300757,389851,1438.0,Jon Ericson,3,2023-06-06 15:22:42,"@tripleee: I'm talking about literal spam that CMs needed to delete. It's a natural consequence of the strike that spam will sit around longer than normal, but it's not helping anyone to encourage it in any way.",,,
comment_on_answer,1300759,389851,169312.0,tripleee,2,2023-06-06 15:27:32,Thanks for clarifying. It was not obvious to me how upvotes on spam were pertinent to this particular question but I think I see now.,,,
comment_on_answer,1301023,389851,1135948.0,kaya3,1,2023-06-07 13:44:56,"Upvoting spam in protest is definitely a misuse of the voting system, but addressing misuse of the site's features is a moderation task (e.g. warning or suspending users). So I would encourage mods who are on strike from performing moderation tasks to not act on this until the strike is over. (I would also encourage these voters ─ if they are indeed doing it as a protest ─ to cease doing so, because it doesn't really harm SE, Inc. in any way for spam posts to receive upvotes, what harms them is for spam posts themselves to go unmoderated.)",,,
answer,389867,389834,219289.0,ouflak,71,2023-06-06 09:09:42,"
We stand by our decision to require that moderators stop using that tool.

On the site I moderate, a perfectly well written, but entirely incorrect, answer can literally ruin the lives of anyone who decides to follow that misleading information. I have seen this happen on another immigration site that I've been highly active on. I should be able to use any tool whatsoever to prevent that kind of disaster from happening. If Stack Exchange has a problem with this kind of responsibility, maybe it would be best if they simply shut Expats down.
And there are probably a few other sites that they should take a hard look at because of the potential repercussions.
",,,
comment_on_answer,1300681,389867,388243.0,user202729,4,2023-06-06 09:20:16,"I feel this answer is a bit problematic. They're still ""allowing"" deleting incorrect answer and deleting AI-ban, just not allow using the detection tools. (of course the ""internal rules"" is internal, maybe it's more restrictive, I've no idea.)",,,
comment_on_answer,1300682,389867,1372392.0,markalex,8,2023-06-06 09:32:49,"@user202729, I don't know about Expats, but at least at SO, incorrect answers are not deleted (and not even a subject for flagging, such flags are consistently declined), but rather subject for simple downvoting. Technically lying is allowed on network, unless it's political (according to new CoC)",,,
comment_on_answer,1300683,389867,1372392.0,markalex,4,2023-06-06 09:36:04,"@user202729, regarding ""internal rules"": there are no public statements about it, but based on related statements, I will guess that internal announcement prohibited mods from taking any action, regarding AI content unless said content violates other clearly established policies or rules.",,,
comment_on_answer,1300693,389867,153008.0,Cody Gray,39,2023-06-06 11:25:51,"The internal rules are much more restrictive @user202729, to the point where, effectively, we have no grounds for removing content that we strongly believe was generated by an AI. There is one narrow exception that would allow us to delete such posts, but this has not been disclosed publicly, and, in practice, it is meaningless. There is no objection among mods to avoiding the use of ""detector"" tools; in fact, none of the SO mods have ever relied on them. Some of us tried them in the early days after ChatGPT's public release, but determined they were useless. Others never even tried.",,,
comment_on_answer,1300704,389867,171199.0,ꓢPArcheon,15,2023-06-06 12:32:16,It will be wonderful when we will be forced to leave ai-generated posts live on sites like Medical Science...,,,
comment_on_answer,1301024,389867,1135948.0,kaya3,8,2023-06-07 13:49:33,"@user202729 Incorrect posts aren't supposed to be deleted in most cases; they're supposed to be downvoted. The problem is that AI-written answers fool enough users that the voting system often rewards instead of penalising them, regardless of their actual correctness. Mods are not supposed to be subject-matter experts, and are not generally expected to be able to judge the correctness of a post. Also, deletion is not enough to deal with a flood of superficially-good-looking nonsense from AIs, the users doing this need to be suspended; but users can't be suspended for making incorrect posts.",,,
comment_on_answer,1302608,389867,227257.0,jwenting,0,2023-06-13 09:42:17,"@user202729 the new rules implicitly disallow the deletion of any AI generated content, no matter the reason...",,,
comment_on_answer,1302611,389867,219289.0,ouflak,4,2023-06-13 09:56:03,"@kaya3 and jwenting, The problem for sites like Expats, and maybe a few other sites like the aforementioned Medical Science, and perhaps Finance, Information Security, Interpersonal Skills, Home Improvement, ...probably several others... is that leaving incorrect information - especially perfectly formatted/written - can mislead readers into making disastrous decisions. Not everybody who visits the site will understand (or ever care to understand) the voting system and what it means. And we can't assume anybody reads the comments.",,,
comment_on_answer,1303066,389867,282296.0,Mario Carneiro,4,2023-06-15 07:11:41,"TBH I have seen this pattern a lot of late. ""It's probably fine for Underwater-Basketweaving.SE, but it's definitely not okay here on Drupal.SE"".... and then later someone from Underwater-Basketweaving.SE chimes in pointing out that it's super important not to leave these AI-generated answers up because of the consequences. The simple conclusion is that everyone wants correctness in SE answers, on every site. If you think Philosophy is exempt, or Parenting, or Academia, or SO for that matter, you just don't know enough about that site.",,,
answer,389838,389834,997587.0,starball,60,2023-06-05 18:59:39,"There's plenty to be dissatisfied with, but I've raised what I have to raise about that already. So I'm going to try to put on my ""Pollyanna hat"" here. Update from future me: You're making it pretty hard for me to keep the hat on.

We will continue to look for other, more reasonable tools and are committed to rapid testing of those tools and any suggested heuristic indicators.

Will you be making the mods part of that work? I'm sure they'd have much of value to share (Ex. @sideshowbarker (see also their post here)). Other community members also come to mind (Ex. @NotTheDr01ds (see also their posts here, here, here, here, here, and here)). (This doesn't have to be a public conversation- if I understand correctly, we've been trying to avoid showing the people violating the policy how we sniff their violations out).

The Community Management team is evaluating the current situation and we’re working hard to stabilize things in the short term.

I'm thankful that the CMs are picking up on some of the moderation work during the strike (Ex. @Yaakov) on top of their other work. I keep needing to mentally remind myself not to shoot the messengers (or anyone for that matter). A nice side-effect we might see here from the CMs dogfooding is some empathy for pain points in mod tooling. Maybe something nice will come out of that.

We’ll be working collaboratively with the community on the long-term solution.

That's good to hear. I look forward to it. When will we hear more on this? (Please also don't forget about the questions we've asked about the new policy).",,,
answer,389857,389834,616624.0,Adrian Mole,53,2023-06-06 04:58:50,"
The Community Management team is evaluating the current situation and we’re working hard to stabilize things in the short term.

If, by ""short-term stabilization,"" you mean ending the moderators' and curators' strike, then the solution is relatively simple: Just apologize – publicly and unreservedly – for the confusing and insulting manner in which this so-called policy change was announced: privately (to the moderators) and publicly (in a way that was at odds with the private announcement).

I regret that actions have progressed to this point.

Although this may be considered the seed of a beginning of a vague apology, it simply doesn't go far enough. Also, it carries an implicit hint that the moderator team has played a significant part in creating this mess – which it hasn't.

We’ll be working collaboratively with the community on the long-term solution.

This ""community collaboration"" should have been present from the get-go (as it was when first implementing the ban on AI-generated content). Maybe it is now time to hit the ""rewind"" button and ask for suggestions on how to address the (unsurprising) ""large upswing"" in account suspensions.
In the meantime, restore the moderators' rights to use suspensions (the vast majority of which, I gather, have been for periods of seven days or shorter). You (the staff) need to trust your moderators to not issue suspensions (of any length) trivially and without full consideration. In the longer term, there may be a way to avoid such suspensions by using and/or fine-tuning the in-built ""answer ban"" system, instead; from what I understand about that (the details of its algorithms are, understandably, kept secret), this can actually work out to be a more effective ""blocking tool"" than a suspension, as it is: (a) potentially for an unlimited time period; and (b) covers all posts from a given IP address. And we certainly need some sort of block on the vast majority of AI-generated gibberish that gets posted on our network.
",,,
comment_on_answer,1300692,389857,153008.0,Cody Gray,25,2023-06-06 11:22:00,"Some SO mods were originally (in early days, say Dec 2022 – Jan 2023) issuing suspensions for 30 days, consistent with site policy as set by staff and endorsed by Phillippe. We discussed this internally, and decided that it was too steep, so we ramped it down to 7 days (the normal duration for a first-time suspension). We'd even been discussing internally not suspending at all for first offense and simply sending a warning—and would have been more than willing to start doing this all the time—when this edict was handed down. Staff didn't discuss with us.",,,
comment_on_answer,1300762,389857,189401.0,Ian Kemp - SE killed by LLMs,6,2023-06-06 15:44:01,Apology alone isn't enough. Things need to change to rebuild trust.,,,
comment_on_answer,1300769,389857,616624.0,Adrian Mole,0,2023-06-06 16:06:09,"@IanKemp The first part of my last paragraph addressed that, partially.",,,
answer,389854,389834,1142965.0,Starship,46,2023-06-05 22:48:47,"
People with original questions and answers were summarily suspended from participating on the platform.

You still are yet to give a single example. Wow, that gives this all a ton of credibility.
UPDATE:You have given some data, but I see no reason to think that it is realiable. I concur with others complaints on the post and won't restate them here.
",,,
comment_on_answer,1300732,389854,63550.0,This_is_NOT_a_forum,0,2023-06-06 13:56:03,There was an example on MSO where someone claimed that. In all fairness that MSO question ought to be found. I don't remember if the claim was substantiated or not.,,,
comment_on_answer,1300766,389854,260073.0,NoDataDumpNoContribution,2,2023-06-06 16:01:18,@This_is_NOT_a_forum Do you mean Why was my answer deleted for using ChatGPT even when I didn't??,,,
comment_on_answer,1300767,389854,1142965.0,Starship,2,2023-06-06 16:02:37,"Oh, one example, that no one can even confirm is really true. Well, that makes it all okay @Trilarion",,,
comment_on_answer,1300768,389854,260073.0,NoDataDumpNoContribution,3,2023-06-06 16:05:01,@Starship-OnStrike No need to be picky. I just try to be helpful. You probably know as well that the absence of evidence is not the evidence of absence.,,,
comment_on_answer,1300776,389854,1142965.0,Starship,5,2023-06-06 16:50:39,"Okay, fair point, I'm ust saying that the absence of evidence contributes to the absence of trust @Trilarion",,,
comment_on_answer,1300784,389854,260073.0,NoDataDumpNoContribution,2,2023-06-06 17:25:38,Fully agreed. The company claims a connection somehow. It's their duty to provide the proof. I hope they come around and eventually see the light.,,,
comment_on_answer,1301076,389854,395778.0,BryKKan,0,2023-06-07 18:51:24,"@Trilarion While most of us understand this to be about a much larger moderation issue, the official explanation focuses on the supposed problem of moderator tools regularly leading to such erroneous deletions. Do you have any reason to believe a false positive result led to the issue with this case? From what I read, it was not distinguishable from regular human error. It is possibly an example of overzealous moderation against potentially generated content, but since Philippe didn't actually address that level of policy, it's almost pointless to ponder. Still, good share.",,,
answer,389853,389834,,user393600,43,2023-06-05 22:35:47,"Which other groups’ interests are missing from this post?
In many complex subjects a number of constituencies need to be considered.
From this post, one can identify the following groups/interests:

moderators

users that are, correctly, or possibly incorrectly, flagged as having gone against the rules.

implicitly Stack Exchange, Inc. corporate interests.  While others may want to dismiss those I will say that, for all the complaints, the family of Stack Exchange sites have been of tremendous value to professionals and hobbyists all around.  Second, a corporation that does not have a plan to make money, or at least fund itself according to expectations, risks disappearing or takeover.


However two other groups are missing and are very much impacted by this policy:
First, users that come to SE looking for answers to a problem that they have.
Stack Overflow, while sometimes criticized for fostering cut and paste programming, generally fits the bill.  Some primary ways to judge the quality of answers are:  your own knowledge, the up down votes, the presentation of an answer, along with supporting quotes and program outputs and the poster's reputation.  Even if the poster is not the most competent on the subject, a user can assume repeat research and posting will gradually have improved their knowledge.
With AI allowing cheaply-produced, but perfectly worded answers, neither the presentation, nor the poster's reputation has any great meaning, leaving the user to their own to judge how helpful an answer is liable to be, except for community upvotes which can be swayed by confidence and presentation, something generative AI excels at.
Respectfully, that constituency is not benefiting in the least from your proposed hands-off approach.
And, much more so than just the moderators, if regular users cease to see Stack Overflow as a valid source of information, they will go elsewhere.
Second, users that answer questions.
Their motivation may vary from reputation seeking, interest, evangelism, desire to help, challenge, pursuit of professional credibility.
They decide to join SE sites and ""grind"" their way up, by answering question after question.
How is that group likely to react to a situation where they are systematically pre-empted by people who can write up a complex and perfectly-formatted answer - that they often don't really understand and don't bother vetting - in 5 minutes or less?  While it takes even a knowledgeable person 3x the time to write up a concise answer, with some minimal code and showing output?
Like the first group, it is quite possible they will not bother.  And without a solid core of them, there is no site.
Though it is a very imperfect comparison, I would note that schools that have, for whatever reason, taken a relaxed attitude towards cheating, and academic standards in general often end up devalued as a result:  in the eyes of prospective students, and in those of prospective employers.
Generative AI content is going to be a big challenge, for this site, and others.  You have indicated concerns with moderator measures as done so far.
Fine, to an extent. Work together on a better solution. But the answer is most certainly not throwing out AI content moderation as a whole.
The striking moderators, to me, ultimately seem to be motivated by looking after users in the largest sense:  regular users posting questions and answers, without using shortcuts, and especially not knowingly using shortcuts with well-known imperfections at the current time.
As a regular, non-moderator, not particularly ""community"" minded, user, I would strongly encourage SE, Inc. to do the same:  do well by your users.
Better said on this answer:
p.s. I intentionally stayed out of considerations about communication issues, perceived or real shortcomings in how moderators were treated, community stewardship, etc….  I do have my opinions, but I wanted to keep the focus on why the proposed policy is bad for regular users and a better collaborative solution needs to be found.",,,
comment_on_answer,1300733,389853,146043.0,Pointy,11,2023-06-06 13:59:54,"As (primarily) an ""answerer"", I can tell you that it's annoying to have to inspect AI answers. In my experience they are usually wrong or, at best, very generic on the general topic, and of course they have no apparent sensitivity to the particular question or the probable sources of confusion that led to the post. It's also annoying and telling that it's more and more frequent for a question to explicitly include a claim that the person asking first asked ChatGPT. All I can do is downvote, and actually it's not uncommon for people to delete an answer if they honestly didn't know.",,,
comment_on_answer,1300778,389853,,user393600,1,2023-06-06 17:12:45,"@Pointy So, what you are saying is that ChatGPT, as it exists currently, is flawed as an aid to answering questions, even if you are knowledgeable and taking care to correct for its shortcomings?",,,
comment_on_answer,1300779,389853,146043.0,Pointy,1,2023-06-06 17:18:10,"No, that isn't what I meant. In fact if you re-read my comment, I specifically stated that I inspect Chat-like answers. Once or twice in recent memory, the answers were good enough that I didn't downvote even, and simply left a comment linking to the policy page. Most of the time, the answers are simply not good however. Of course I have no way of knowing how much effort the poster expended on verifying the answer, just like with any other answer. All I can do is read the text and use my experience to determine the quality. And for what it's worth I don't downvote answers very often.",,,
comment_on_answer,1300781,389853,146043.0,Pointy,9,2023-06-06 17:20:27,"Furthermore, one of the flaws (in my opinion) with the generated answers is that they're deceptively long. There's a lot of ""fluff"" text. Good long answers (I invite you to look for some T.J. Crowder answers) are packed with information and sensitive to the specifics of the question involved.",,,
comment_on_answer,1300782,389853,,user393600,1,2023-06-06 17:20:41,"Oh, sorry, I thought you had experimented with starting out answers w Chat.",,,
comment_on_answer,1300783,389853,146043.0,Pointy,3,2023-06-06 17:21:59,"Oh gosh I see what you mean now. No, I haven't bothered with that; I meant looking at answers that I ""sniff"" as being ChatGPT, and reading through to see if there's anything worthwhile. I'm not a moderator so I can't ban anybody; all I can do is comment and (sometimes) downvote.",,,
